path,domain,min_monet_nn,phash
data\photo_jpg\d94541fa5b.jpg,photo,0.24502360820770264,d4cdf1232a4ecec2
data\photo_jpg\d94766bf33.jpg,photo,0.2331610918045044,cc99e63a26ccb165
data\photo_jpg\d9543c27a3.jpg,photo,0.23620730638504028,cf9f9307e940a3a4
data\photo_jpg\d9553c2962.jpg,photo,0.2144736647605896,c9d99d2f2eea1414
data\photo_jpg\d95ef93115.jpg,photo,0.2063385248184204,c29abfad0471cd13
data\photo_jpg\d961320e9a.jpg,photo,0.28746598958969116,c6df0c24b3ce0d63
data\photo_jpg\d9625e6971.jpg,photo,0.23716169595718384,94f4cc8b33493d2b
data\photo_jpg\d9673840a1.jpg,photo,0.30871665477752686,c415653d7bca1aca
data\photo_jpg\d96e82c6f6.jpg,photo,0.2321910858154297,84e07f1f1781e27c
data\photo_jpg\d971072ac0.jpg,photo,0.22477072477340698,d1acec0ad5d12dca
data\photo_jpg\d97bbd8692.jpg,photo,0.23526501655578613,d1ccf7c8346e1c89
data\photo_jpg\d97f10bdd5.jpg,photo,0.3174322843551636,d13fbf837d80430a
data\photo_jpg\d993fbb271.jpg,photo,0.38426434993743896,928c39e2e94d6dc3
data\photo_jpg\d997322544.jpg,photo,0.2618418335914612,84f07f04707f9e70
data\photo_jpg\d99ae9a1ca.jpg,photo,0.3628588318824768,90da4e65cf239572
data\photo_jpg\d9a87c0d5d.jpg,photo,0.278414249420166,c5c1983c7893cd9d
data\photo_jpg\d9bbbafa03.jpg,photo,0.20906388759613037,934cc19768b93e78
data\photo_jpg\d9c29a7cbf.jpg,photo,0.2530980706214905,818e3b62f917e4c9
data\photo_jpg\d9c5c047d2.jpg,photo,0.5196574926376343,c3999c4ccb32723b
data\photo_jpg\d9c9f0392c.jpg,photo,0.4465324878692627,96b66d5e66188867
data\photo_jpg\d9cbda5356.jpg,photo,0.31934207677841187,91b1c44e67f3b30c
data\photo_jpg\d9da605ace.jpg,photo,0.25168102979660034,ccc7631cc4233bd6
data\photo_jpg\d9e227f734.jpg,photo,0.2494228482246399,c32a34456f986e67
data\photo_jpg\d9e879879a.jpg,photo,0.21880632638931274,80831e477a6b2f97
data\photo_jpg\da02be50b3.jpg,photo,0.20648229122161865,8cf33d8273976189
data\photo_jpg\da0471dd85.jpg,photo,0.33736342191696167,c532cf259a6f906c
data\photo_jpg\da10c654ce.jpg,photo,0.2501143217086792,d097edcf2b4b1214
data\photo_jpg\da2691d719.jpg,photo,0.29491478204727173,9b796412696d1367
data\photo_jpg\da28b99645.jpg,photo,0.2545871138572693,809f7860bf8d19bc
data\photo_jpg\da342ea116.jpg,photo,0.29002439975738525,e59c6b625aa5d60a
data\photo_jpg\da392927b1.jpg,photo,0.19538140296936035,e4b4194fc63d29e8
data\photo_jpg\da3b4dd28e.jpg,photo,0.31108999252319336,d1d17e4c0cacc71b
data\photo_jpg\da3bac3250.jpg,photo,0.28901928663253784,8f32a3b51ce82e96
data\photo_jpg\da53718103.jpg,photo,0.2751448154449463,c37cf31e71837821
data\photo_jpg\da6c915502.jpg,photo,0.26803308725357056,919accb74bc076c9
data\photo_jpg\da6d4d9ea2.jpg,photo,0.239080011844635,de9deed2237140c4
data\photo_jpg\da86565952.jpg,photo,0.27406173944473267,91c4691e946d7ada
data\photo_jpg\da920bf4bc.jpg,photo,0.36272120475769043,940e6bd524e1965f
data\photo_jpg\daa4352f54.jpg,photo,0.23135602474212646,809bf40f7885db3c
data\photo_jpg\daa8fa4579.jpg,photo,0.17909997701644897,cac7f0789e172705
data\photo_jpg\dabaad16e8.jpg,photo,0.30927062034606934,aa517588bf6a558a
data\photo_jpg\dabaf0f8aa.jpg,photo,0.23731672763824463,c89b93328ee6998d
data\photo_jpg\dabcf502f4.jpg,photo,0.246229350566864,d42b55b8572ab5c2
data\photo_jpg\dac8b251fd.jpg,photo,0.26185256242752075,85b73d2713c53549
data\photo_jpg\dae46a168b.jpg,photo,0.21824496984481812,94cde29d2c3b3962
data\photo_jpg\dae9ee7a11.jpg,photo,0.2882683277130127,d7c277060c2d3373
data\photo_jpg\daee416ffe.jpg,photo,0.2697557210922241,e1d580deb52963ca
data\photo_jpg\daf0f4bdc1.jpg,photo,0.2729213237762451,c76cb04e70c8ff90
data\photo_jpg\dafda5c17a.jpg,photo,0.2748924493789673,aa635996bd620d93
data\photo_jpg\db00979196.jpg,photo,0.3090769052505493,a75f6133ebc05324
data\photo_jpg\db052e5241.jpg,photo,0.28116166591644287,b1c06cd1e4f87e31
data\photo_jpg\db0d9fdaec.jpg,photo,0.3012370467185974,d0c8edd14e3a3dc4
data\photo_jpg\db0ecb48c4.jpg,photo,0.3894745111465454,ed89b2768212f5e2
data\photo_jpg\db14eba4e1.jpg,photo,0.2607693672180176,c775f1946814ad0f
data\photo_jpg\db18f28537.jpg,photo,0.26727086305618286,9987672d99603cb3
data\photo_jpg\db1f18b059.jpg,photo,0.3744792342185974,c91dd5a03cc31ff0
data\photo_jpg\db2b40dd94.jpg,photo,0.30693483352661133,f9d3c92d030747a6
data\photo_jpg\db2e0f3cdf.jpg,photo,0.3180682063102722,fbda0553430d2c3e
data\photo_jpg\db4fd99e56.jpg,photo,0.20759403705596924,dedca0b1720c6aec
data\photo_jpg\db58221d78.jpg,photo,0.30322498083114624,91c4e81333cdbe65
data\photo_jpg\db59f96bfc.jpg,photo,0.23701441287994385,cc9533b3e62624ec
data\photo_jpg\db70823e2b.jpg,photo,0.21241402626037598,b0b4475296ce0f5b
data\photo_jpg\db7fd38aa5.jpg,photo,0.28392332792282104,96eb4ba54a4563c6
data\photo_jpg\db86c73152.jpg,photo,0.4236704111099243,fd1d23a507f18c46
data\photo_jpg\db9cfcd293.jpg,photo,0.20894068479537964,8983369971765e5a
data\photo_jpg\dba404b1bd.jpg,photo,0.39483654499053955,a1a0488fdb719fa6
data\photo_jpg\dbba4e41d0.jpg,photo,0.28636956214904785,c4c8adf4c359682f
data\photo_jpg\dbbe9bbb8e.jpg,photo,0.3363838195800781,eae86518dac87536
data\photo_jpg\dbbed3a8c7.jpg,photo,0.2663995027542114,c88493cc3dd3659b
data\photo_jpg\dbbfe0e846.jpg,photo,0.32778239250183105,95326584d2d96ead
data\photo_jpg\dbc0d26415.jpg,photo,0.23806226253509521,c484b1f36c4659f9
data\photo_jpg\dbc5daad12.jpg,photo,0.2495502233505249,c51a3a67d51a62b5
data\photo_jpg\dbd3bf1236.jpg,photo,0.3633754253387451,d76326984e8e9c63
data\photo_jpg\dbef8e6c0a.jpg,photo,0.26113981008529663,91c6e9bb64520ab7
data\photo_jpg\dbf9e7be99.jpg,photo,0.25067663192749023,8ddab6744889b1f2
data\photo_jpg\dc0f97a1aa.jpg,photo,0.4236714839935303,9919ed62980beb8b
data\photo_jpg\dc121d7f9b.jpg,photo,0.2428281307220459,94bb2b5ad695294a
data\photo_jpg\dc258c8a0b.jpg,photo,0.21172118186950684,d6b6252d29e14a79
data\photo_jpg\dc26513fe8.jpg,photo,0.29718756675720215,95f06a1f14c27a37
data\photo_jpg\dc2abc2e66.jpg,photo,0.2996068596839905,ad83136d64e36336
data\photo_jpg\dc307002d2.jpg,photo,0.2685078978538513,cad03f3f48c39c25
data\photo_jpg\dc549bebc4.jpg,photo,0.2149972915649414,a9a56d1782d66a36
data\photo_jpg\dc5829408f.jpg,photo,0.28670769929885864,8c935ea933cc3556
data\photo_jpg\dc5f1c23a0.jpg,photo,0.31993788480758667,c1a18f2d756f3740
data\photo_jpg\dc629cae14.jpg,photo,0.2664433717727661,94a3c81d22b4bbcf
data\photo_jpg\dc631c9b2a.jpg,photo,0.33438634872436523,fa50d1f8ae1e1287
data\photo_jpg\dc74902b39.jpg,photo,0.3918449282646179,cea3a59847a84ebc
data\photo_jpg\dc8a5d64eb.jpg,photo,0.23424184322357178,aad4d91f7028e2d5
data\photo_jpg\dc8b552cc5.jpg,photo,0.33248692750930786,c1cd5ed2973071e4
data\photo_jpg\dc938fd3f7.jpg,photo,0.23063325881958008,81ac13e73c536d96
data\photo_jpg\dc98f07caf.jpg,photo,0.28076040744781494,ddc1dfc195833914
data\photo_jpg\dc9943d9eb.jpg,photo,0.27218014001846313,d4af751a8e4532f0
data\photo_jpg\dc9d581332.jpg,photo,0.311082661151886,dbed24909a6f6298
data\photo_jpg\dca4c17096.jpg,photo,0.23535096645355225,d5952b18c0b53fca
data\photo_jpg\dcbdd75640.jpg,photo,0.3519250154495239,af93c0641b4fe299
data\photo_jpg\dcca4f8bb6.jpg,photo,0.3075805902481079,9183874e4c6eb9b9
data\photo_jpg\dccb6e42ee.jpg,photo,0.2860155701637268,c4b3e27a3d0e99a2
data\photo_jpg\dce963b80b.jpg,photo,0.2045457363128662,898eb3b5aa6c6a49
data\photo_jpg\dcf4c2cbb1.jpg,photo,0.22234392166137695,819ddc855e1f62c6
data\photo_jpg\dcfa634264.jpg,photo,0.30560338497161865,c083f97d4e816b78
data\photo_jpg\dd036adfe5.jpg,photo,0.21059399843215942,bfbcc0da63c506a2
data\photo_jpg\dd232bb32f.jpg,photo,0.17772060632705688,93db264ad464d8b5
data\photo_jpg\dd26e604b1.jpg,photo,0.20828914642333984,fff8000c38c2e8fb
data\photo_jpg\dd2a4f5af6.jpg,photo,0.26909440755844116,d1fd7e223ac4c22a
data\photo_jpg\dd59da4b8e.jpg,photo,0.33283114433288574,9150384feeb66333
data\photo_jpg\dd6a426ccb.jpg,photo,0.21847742795944214,d0f31c9d2165579c
data\photo_jpg\dd80a0ae1c.jpg,photo,0.36594587564468384,c23e1c6115666d6f
data\photo_jpg\dd8cf7b53e.jpg,photo,0.3077186346054077,a3d05daf87d180ea
data\photo_jpg\dd98d8bda5.jpg,photo,0.3569124937057495,bf6872f0d3859e04
data\photo_jpg\dda084c63b.jpg,photo,0.2664557099342346,cb3634c9b226d9aa
data\photo_jpg\ddb1124c29.jpg,photo,0.262803316116333,80d8bbe08f474f2e
data\photo_jpg\ddb17e566c.jpg,photo,0.2412833571434021,8e566a9e6229d669
data\photo_jpg\ddb386ce3e.jpg,photo,0.22898417711257935,c4939dea726d1117
data\photo_jpg\ddb8baf94a.jpg,photo,0.3050830364227295,e49e115bace23dc2
data\photo_jpg\ddc08a0803.jpg,photo,0.23389941453933716,c1863068e87ff659
data\photo_jpg\ddc5ea8270.jpg,photo,0.24306368827819824,9bd304a46de9c3d2
data\photo_jpg\ddd674f433.jpg,photo,0.29079723358154297,969727a5ec693834
data\photo_jpg\dde4567678.jpg,photo,0.34521061182022095,c39c38477867f584
data\photo_jpg\de010cbbc2.jpg,photo,0.23498451709747314,c1de5d06a3e97c05
data\photo_jpg\de059c7bbf.jpg,photo,0.2672617435455322,959984e6e221db6d
data\photo_jpg\de05b6bb2f.jpg,photo,0.17524832487106323,93cb6c4c82697d1e
data\photo_jpg\de10876989.jpg,photo,0.24809306859970093,a409697e9f378643
data\photo_jpg\de241d55fc.jpg,photo,0.49394118785858154,d896c2b98784753e
data\photo_jpg\de2f9d1599.jpg,photo,0.23344916105270386,93b9ccc6663b330c
data\photo_jpg\de31a67502.jpg,photo,0.23892641067504883,df4f6e7cb0581884
data\photo_jpg\de34c78357.jpg,photo,0.22309893369674683,94f66a3417ac23ec
data\photo_jpg\de37e2ad60.jpg,photo,0.3152671456336975,cd63732c4a36978c
data\photo_jpg\de457df144.jpg,photo,0.26418977975845337,94a9b83e6b1d6615
data\photo_jpg\de4f73e2e6.jpg,photo,0.2675408720970154,b4436b1c69a791ce
data\photo_jpg\de59f8afb3.jpg,photo,0.2515486478805542,93e48fb364a770c4
data\photo_jpg\de6510a7ab.jpg,photo,0.2557647228240967,afbd9042ab6cc42b
data\photo_jpg\de6bf0cb04.jpg,photo,0.24340230226516724,8585cfca497933b1
data\photo_jpg\de7ed78f5a.jpg,photo,0.2136024832725525,c2933e6c6c71b3a4
data\photo_jpg\de86577a5b.jpg,photo,0.255496084690094,d5383b2a2b6a4b55
data\photo_jpg\de86feb03d.jpg,photo,0.3477700352668762,b8c3c738c6963969
data\photo_jpg\dea009ab5b.jpg,photo,0.21866512298583984,cced6b33338c3126
data\photo_jpg\dea330a02f.jpg,photo,0.21615904569625854,91912a7666e52dec
data\photo_jpg\deafff753c.jpg,photo,0.2743755578994751,a25c5d23ecd5027d
data\photo_jpg\deb67f6b0e.jpg,photo,0.2780942916870117,d83ce74b68c747c0
data\photo_jpg\debf11d04c.jpg,photo,0.2802727222442627,d9f66c712302b653
data\photo_jpg\dec3ab2321.jpg,photo,0.22730886936187744,80d0b4b7b393b336
data\photo_jpg\ded7482c2c.jpg,photo,0.20517444610595703,88bde21fe14ef103
data\photo_jpg\ded8ffa3ca.jpg,photo,0.33629459142684937,8cf29b10097ed8b7
data\photo_jpg\def0cd31b2.jpg,photo,0.2922447919845581,95bb787a0a0b0df4
data\photo_jpg\def8bd92f4.jpg,photo,0.2925071716308594,b5591aa5d87426cb
data\photo_jpg\df017c0778.jpg,photo,0.29325181245803833,acb0cf683596696c
data\photo_jpg\df04d84ca9.jpg,photo,0.31948357820510864,dce37384f8cb6068
data\photo_jpg\df1b2ded30.jpg,photo,0.3720269799232483,853a927949eec91d
data\photo_jpg\df21dd363b.jpg,photo,0.2675422430038452,cec3da93bb130346
data\photo_jpg\df26cc01aa.jpg,photo,0.2499447464942932,bbb730401a9de5c9
data\photo_jpg\df2c0d53a4.jpg,photo,0.3289473056793213,906f6b847789788d
data\photo_jpg\df2eddf8b4.jpg,photo,0.2968658208847046,cbd4abb4caf14648
data\photo_jpg\df34b6c0e8.jpg,photo,0.3188731074333191,f2a2fcd0072a72ec
data\photo_jpg\df3688f698.jpg,photo,0.24859285354614258,a10d9f7169ac3a72
data\photo_jpg\df36a9efd4.jpg,photo,0.20074498653411865,cac1e5323879f5a8
data\photo_jpg\df4975e8bf.jpg,photo,0.24741357564926147,8af4857d750323f8
data\photo_jpg\df571c611d.jpg,photo,0.21208757162094116,d4c2b3c44cf4ece4
data\photo_jpg\df65517316.jpg,photo,0.24904340505599976,c0953b58b931c78f
data\photo_jpg\df717b23e2.jpg,photo,0.2245158553123474,d7c04a9fc9126d1e
data\photo_jpg\df71b50ac1.jpg,photo,0.26565760374069214,d0ed9b90c0973e5c
data\photo_jpg\df7438a2d8.jpg,photo,0.35825634002685547,8ca8682926dbcfae
data\photo_jpg\df75caef2e.jpg,photo,0.21328204870224,94ade5ca490e2a7b
data\photo_jpg\df7ada692b.jpg,photo,0.2665696144104004,c1d0e63c39604edf
data\photo_jpg\df895d4f4f.jpg,photo,0.2871241569519043,939648711396edd9
data\photo_jpg\dfa6cb635d.jpg,photo,0.3502897620201111,c8c81c2d1f6733e3
data\photo_jpg\dfb9e202de.jpg,photo,0.2724733352661133,fcc04fe0c31f6863
data\photo_jpg\dfbd52ecf5.jpg,photo,0.3457689881324768,c778299e58f9281e
data\photo_jpg\dfcd9af740.jpg,photo,0.29882508516311646,90c0e5bf573ee250
data\photo_jpg\dfd3b1a8bf.jpg,photo,0.3747027516365051,8d7037cd40bd72c6
data\photo_jpg\dfdb05692f.jpg,photo,0.32651805877685547,8dd3ac0c729fc165
data\photo_jpg\dfdf679899.jpg,photo,0.24786531925201416,ed1e07a8944bbd43
data\photo_jpg\dfe59079af.jpg,photo,0.2615613341331482,dc4341455e7e69a5
data\photo_jpg\dfedfba018.jpg,photo,0.20273423194885254,d9e908348deb669a
data\photo_jpg\dfee298b96.jpg,photo,0.2816436290740967,858167763b9cec0e
data\photo_jpg\dff450dda1.jpg,photo,0.20069128274917603,fad4912c25e9ca9a
data\photo_jpg\dff66a7d64.jpg,photo,0.25744742155075073,9d627a9c63bc8463
data\photo_jpg\dff763c552.jpg,photo,0.21546095609664917,d0d5252eda56a5a5
data\photo_jpg\e00bba74a2.jpg,photo,0.2333221435546875,d9d2e29e082d3d65
data\photo_jpg\e01fe394d8.jpg,photo,0.2166231870651245,99a081fea649cad7
data\photo_jpg\e0216cf2a8.jpg,photo,0.26301896572113037,84957b4ace3531ce
data\photo_jpg\e0316f1950.jpg,photo,0.26838362216949463,9292627969ccccb7
data\photo_jpg\e0328c7d7c.jpg,photo,0.25493544340133667,c1fca99693683f44
data\photo_jpg\e038af63fe.jpg,photo,0.16770970821380615,95836b7212e57a4d
data\photo_jpg\e039712ade.jpg,photo,0.33492839336395264,d3d2551d2caad265
data\photo_jpg\e03b2a6164.jpg,photo,0.3169832229614258,bec5c161911e916f
data\photo_jpg\e04291a057.jpg,photo,0.35231661796569824,d5dc0d486ea60677
data\photo_jpg\e048cbd49e.jpg,photo,0.3333315849304199,93013f912637e5d6
data\photo_jpg\e050f1a2a9.jpg,photo,0.32898104190826416,8697b3727a686989
data\photo_jpg\e05899ed06.jpg,photo,0.2669481635093689,c6f29c9c29c1386f
data\photo_jpg\e05c7f85ef.jpg,photo,0.31165069341659546,9437b35ccacd62c8
data\photo_jpg\e068415db1.jpg,photo,0.2613433003425598,98b1278eb367486b
data\photo_jpg\e068928755.jpg,photo,0.17536765336990356,c0cd49c4ef6091fd
data\photo_jpg\e071db584c.jpg,photo,0.1899130940437317,c8d0dba6373e2178
data\photo_jpg\e0839b3c2e.jpg,photo,0.28413039445877075,95b2474738b9474b
data\photo_jpg\e08fc2d70e.jpg,photo,0.29199546575546265,9067cf3cc21f34c5
data\photo_jpg\e091476985.jpg,photo,0.40635550022125244,e9919dca86a53867
data\photo_jpg\e09576695b.jpg,photo,0.2916198968887329,c4e63a1191aa4fdd
data\photo_jpg\e0a9fecd26.jpg,photo,0.329001784324646,dce2634538b8a727
data\photo_jpg\e0b1a4f104.jpg,photo,0.3452799320220947,cc3809ce0fcccf36
data\photo_jpg\e0b6abfd6d.jpg,photo,0.29637014865875244,9131313d1f8f8b8b
data\photo_jpg\e0c949a987.jpg,photo,0.30033838748931885,fc905c3f03ca3f60
data\photo_jpg\e0cfa9d464.jpg,photo,0.23119962215423584,d8dae63c213e80af
data\photo_jpg\e0d48fc860.jpg,photo,0.24646234512329102,cdf896c9a612a1f4
data\photo_jpg\e0d7f40a24.jpg,photo,0.29339706897735596,b7802c715edce70a
data\photo_jpg\e0d9fadae6.jpg,photo,0.3507041335105896,ad19966e9899eb11
data\photo_jpg\e0db07d90e.jpg,photo,0.24026018381118774,94a72a55d5aa965c
data\photo_jpg\e0e0bd66eb.jpg,photo,0.26397979259490967,eec1b03a85cdd03e
data\photo_jpg\e0edc2d1ff.jpg,photo,0.2049204707145691,d492a6163be8d33a
data\photo_jpg\e0f0dc2983.jpg,photo,0.2729954719543457,c0553f6ec821db96
data\photo_jpg\e0f7f0bb22.jpg,photo,0.24775266647338867,85a92140c87efe5f
data\photo_jpg\e0fce775af.jpg,photo,0.2640905976295471,942b6bc4365be427
data\photo_jpg\e0ffb419d8.jpg,photo,0.24359655380249023,9c93c4781348e7f3
data\photo_jpg\e103e37ef6.jpg,photo,0.2871595621109009,c7c31971670c197d
data\photo_jpg\e10f4e0249.jpg,photo,0.21494942903518677,84c9a3c24c8de1ff
data\photo_jpg\e1107c721b.jpg,photo,0.2362501621246338,91c07e1fc3601ecf
data\photo_jpg\e12532498c.jpg,photo,0.28500187397003174,c048a68e6799bd37
data\photo_jpg\e13f5e00b9.jpg,photo,0.4501637816429138,e98f60a05f5279b4
data\photo_jpg\e1421bcb6d.jpg,photo,0.24766600131988525,91c07e1fc3601ecf
data\photo_jpg\e14520fb9c.jpg,photo,0.19593513011932373,c4952e4af7358a5a
data\photo_jpg\e154b39c0c.jpg,photo,0.3105424642562866,b0f263374c0c9ddc
data\photo_jpg\e158554d68.jpg,photo,0.25374549627304077,d1a03bd7211af719
data\photo_jpg\e15ebb6b26.jpg,photo,0.2772805094718933,91942e1be52d4bd3
data\photo_jpg\e180ce65fe.jpg,photo,0.37919068336486816,d46143b736660f72
data\photo_jpg\e18c605daf.jpg,photo,0.2631375789642334,c187e35e36495ca3
data\photo_jpg\e191e362cc.jpg,photo,0.27049386501312256,91cba695662479b9
data\photo_jpg\e195754758.jpg,photo,0.23240387439727783,c5c2d9bf372c06c8
data\photo_jpg\e1b8768630.jpg,photo,0.24705171585083008,d89f4c68a5d6d84a
data\photo_jpg\e1e42d1e1d.jpg,photo,0.23451030254364014,a4a592d5b39592b6
data\photo_jpg\e1e7add957.jpg,photo,0.24998223781585693,b1ac3b4bf3d62490
data\photo_jpg\e1f01aed34.jpg,photo,0.18452584743499756,dbbf84d4b421287a
data\photo_jpg\e1f044dff1.jpg,photo,0.2652292847633362,93c5712a9f916c9a
data\photo_jpg\e2050f818f.jpg,photo,0.20628970861434937,fee65e4c60b1a093
data\photo_jpg\e20e016680.jpg,photo,0.23185038566589355,d9b2364992b44dda
data\photo_jpg\e20f79f596.jpg,photo,0.3096684217453003,c7613c9c62c7731c
data\photo_jpg\e218d1a1ea.jpg,photo,0.2576252818107605,98e51e704fb0cb1e
data\photo_jpg\e219f69873.jpg,photo,0.3349355459213257,e1f9898b0aba3b70
data\photo_jpg\e22fbe22ff.jpg,photo,0.22915977239608765,83cf51709426fb99
data\photo_jpg\e239290d7a.jpg,photo,0.2461346983909607,95693a85e33485eb
data\photo_jpg\e23da13385.jpg,photo,0.2827337384223938,8acd673a39356263
data\photo_jpg\e23dd4b66b.jpg,photo,0.22276705503463745,91d1abc83b99cc2b
data\photo_jpg\e24d11659e.jpg,photo,0.24595969915390015,90c6ce715f98ac63
data\photo_jpg\e25a309e7f.jpg,photo,0.2554023265838623,90936765f57c4287
data\photo_jpg\e262ebdb71.jpg,photo,0.27982038259506226,c0f6281ed1d92bd3
data\photo_jpg\e26f08910a.jpg,photo,0.29589617252349854,c88024d95bf7cd2e
data\photo_jpg\e276cfea71.jpg,photo,0.20193368196487427,bc80df93c6b6819c
data\photo_jpg\e278a31c95.jpg,photo,0.26714175939559937,c58c7d4ec03c23f6
data\photo_jpg\e2816c6358.jpg,photo,0.2104882001876831,c5c0e64de8f76a44
data\photo_jpg\e2921fb3bc.jpg,photo,0.2887100577354431,d03418f1b26df2ad
data\photo_jpg\e29891901c.jpg,photo,0.27057915925979614,8789e08e3daacf94
data\photo_jpg\e29923569e.jpg,photo,0.288774311542511,8283c1783c9f4fae
data\photo_jpg\e2be127e28.jpg,photo,0.22357547283172607,f6c91db219c87689
data\photo_jpg\e2cc5d0740.jpg,photo,0.32254379987716675,c09f1f60ccce4e4d
data\photo_jpg\e2dd4bdeef.jpg,photo,0.2758929133415222,e03c3ad5e0c117af
data\photo_jpg\e2e1192489.jpg,photo,0.27457213401794434,92c671986d3bb472
data\photo_jpg\e2e85f68e0.jpg,photo,0.24142062664031982,91f4cb270712f969
data\photo_jpg\e2ebe675f8.jpg,photo,0.2280629277229309,d0cb0d9ddbc1d21a
data\photo_jpg\e2ec96f0b4.jpg,photo,0.3437156677246094,9b762c51cc0d73e4
data\photo_jpg\e2f37052c1.jpg,photo,0.21836090087890625,d6a72b2a7a981d58
data\photo_jpg\e3148aa017.jpg,photo,0.3001953363418579,90d7cd9565a1b84b
data\photo_jpg\e31668e912.jpg,photo,0.33872246742248535,f1f38b8a4c7c2583
data\photo_jpg\e33556dc35.jpg,photo,0.2552449703216553,83b17ec330cd33ac
data\photo_jpg\e33bb81f2b.jpg,photo,0.2811448574066162,9fe093eea08d6433
data\photo_jpg\e34010decc.jpg,photo,0.45772427320480347,8093799ee3d02cdb
data\photo_jpg\e340c22dc4.jpg,photo,0.28142982721328735,ba5c4c8637337159
data\photo_jpg\e344e433cc.jpg,photo,0.2972151041030884,89a4365bdb8d4c2d
data\photo_jpg\e347492218.jpg,photo,0.2086789608001709,a2957cca65558a75
data\photo_jpg\e3477e1ec7.jpg,photo,0.45772552490234375,d279699e9ec3c114
data\photo_jpg\e34ae8c169.jpg,photo,0.40256237983703613,c4931bec1a710afd
data\photo_jpg\e3557bd3e7.jpg,photo,0.36480534076690674,85780ff7f1840dcc
data\photo_jpg\e3618e9a11.jpg,photo,0.27643299102783203,d4c44b434799b9e6
data\photo_jpg\e365dae98b.jpg,photo,0.3150478005409241,94d624ad329b6b69
data\photo_jpg\e37b3a49d9.jpg,photo,0.25191766023635864,d0a4dddf3748b049
data\photo_jpg\e37e071314.jpg,photo,0.21676427125930786,c1b4552c9d8b6373
data\photo_jpg\e38186a614.jpg,photo,0.36152440309524536,d182dfb43e6961a1
data\photo_jpg\e388432c26.jpg,photo,0.24615919589996338,d1952e625b35e50e
data\photo_jpg\e39562f090.jpg,photo,0.26290440559387207,85ad3362628e96f5
data\photo_jpg\e3997e52e9.jpg,photo,0.2546777129173279,9226b6a88b92f5b3
data\photo_jpg\e3cb3ad674.jpg,photo,0.24578845500946045,e18f9899ba86b2b2
data\photo_jpg\e3cea056cc.jpg,photo,0.3085729479789734,94b66229677a5a93
data\photo_jpg\e3ceb5d67a.jpg,photo,0.2703005075454712,a3e45a6d959a3869
data\photo_jpg\e3e6ca612f.jpg,photo,0.2392500638961792,d2ce3b152f68c316
data\photo_jpg\e3e87b3f1e.jpg,photo,0.2573580741882324,82a6e173b7135995
data\photo_jpg\e3f1be931a.jpg,photo,0.2416810393333435,9bcf2630e8c30d3e
data\photo_jpg\e3f34cdbfc.jpg,photo,0.2864146828651428,8e6ab51cb829b327
data\photo_jpg\e3fae55083.jpg,photo,0.22829997539520264,86967c56963072db
data\photo_jpg\e3fe190c35.jpg,photo,0.16877561807632446,96a4d358f92b24d6
data\photo_jpg\e4005ebfe6.jpg,photo,0.27057909965515137,92a96b52ad2b52ec
data\photo_jpg\e40a02297a.jpg,photo,0.21985399723052979,dbbb95c0e47e4860
data\photo_jpg\e40ba425ad.jpg,photo,0.2403927445411682,867c20af71dbce90
data\photo_jpg\e40ea38065.jpg,photo,0.22122114896774292,8bac776e52899463
data\photo_jpg\e41de69603.jpg,photo,0.34602659940719604,96dc8c9b245ed9a4
data\photo_jpg\e428d47850.jpg,photo,0.21079903841018677,e9a2029e3bd157c6
data\photo_jpg\e43625382b.jpg,photo,0.2855876684188843,929d16c42df62f86
data\photo_jpg\e43cfeffd7.jpg,photo,0.25453871488571167,b476c2c0decb1b1c
data\photo_jpg\e452266e47.jpg,photo,0.2293698787689209,e3ef00dc94ec33d0
data\photo_jpg\e46722db3b.jpg,photo,0.225827157497406,87b9e44172bb954c
data\photo_jpg\e474730931.jpg,photo,0.2736673355102539,9fcfe4284a0e9794
data\photo_jpg\e484852720.jpg,photo,0.263632595539093,c38dfa631768462b
data\photo_jpg\e4a7646e26.jpg,photo,0.26390647888183594,d580787b9c6fa384
data\photo_jpg\e4b6e49888.jpg,photo,0.27812445163726807,edf4c082becc3a58
data\photo_jpg\e4baa84c9e.jpg,photo,0.2569000720977783,a5d85a25b41be3b8
data\photo_jpg\e4c2f8062a.jpg,photo,0.2459670901298523,85b336459526ce97
data\photo_jpg\e4c47323cb.jpg,photo,0.3985259532928467,d7095b659b298789
data\photo_jpg\e4db596478.jpg,photo,0.23631757497787476,d485cb5a98d90bb3
data\photo_jpg\e4df61af49.jpg,photo,0.26782041788101196,8794396f5e1d81b8
data\photo_jpg\e4e7fd51dd.jpg,photo,0.22610104084014893,82fff00e78817e68
data\photo_jpg\e4ec14322d.jpg,photo,0.22118377685546875,c7d4381338e3d33a
data\photo_jpg\e4edaddcef.jpg,photo,0.33684831857681274,8cc926739c1936db
data\photo_jpg\e4f21cb9f8.jpg,photo,0.21351361274719238,d0dc2ed507a5f08b
data\photo_jpg\e4f5f401e0.jpg,photo,0.2715270519256592,ed92596d32cc9d60
data\photo_jpg\e50dc96e2b.jpg,photo,0.3110089898109436,911e5ada6c2ccd8d
data\photo_jpg\e517b6f313.jpg,photo,0.3097175359725952,a6e722d999d98952
data\photo_jpg\e5247c9272.jpg,photo,0.3149522542953491,94e27a166a616bcd
